date,store_id,region,city,store_type,category,product,channel,customer_segment,units_sold,unit_price,discount_rate,revenue,cost,profit,returns,nps_score
2025-04-30,S041,中部,名古屋,旗艦,衣料,ダウンジャケット,EC,一般,23,18000,0,414000,207000,207000,0,27.2
2025-04-30,S041,中部,名古屋,旗艦,食品,コーヒー豆,電話,会員,25,1280,0,32000,12800,19200,0,42.7
2025-04-30,S041,中部,名古屋,旗艦,家電,冷蔵庫,電話,プレミアム会員,48,128000,0.2,4915200,3563519,1351681,0,43.0
2025-04-30,S042,中部,名古屋,旗艦,日用品,洗剤,店頭,一般,45,680,0.1,27540,13770,13770,0,27.7
2025-04-30,S042,中部,名古屋,旗艦,日用品,ティッシュ,電話,一般,42,420,0.05,16758,9702,7056,0,48.7
2025-04-30,S042,中部,名古屋,旗艦,食品,コーヒー豆,EC,プレミアム会員,61,1280,0.1,70272,31232,39040,1,21.7
2025-04-30,S042,中部,名古屋,旗艦,衣料,Tシャツ,電話,会員,29,2400,0,69600,29232,40368,0,47.0
2025-04-30,S042,中部,名古屋,旗艦,衣料,ダウンジャケット,電話,会員,36,18000,0,648000,324000,324000,0,41.4
2025-04-30,S051,関西,大阪,小型,食品,コーヒー豆,電話,法人,12,1280,0.2,12288,6144,6144,0,32.8
2025-04-30,S051,関西,大阪,小型,衣料,ダウンジャケット,EC,会員,6,18000,0,108000,54000,54000,0,24.6
2025-04-30,S051,関西,大阪,小型,家電,エアコン,電話,法人,7,85000,0.2,476000,368900,107100,0,44.1
2025-04-30,S051,関西,大阪,小型,家電,冷蔵庫,EC,法人,7,128000,0.15,761600,519679,241921,0,52.0
2025-04-30,S052,関西,大阪,旗艦,衣料,Tシャツ,EC,会員,36,2400,0.15,73440,36288,37152,0,28.8
2025-04-30,S052,関西,大阪,旗艦,家電,テレビ,電話,会員,37,95000,0,3515000,1933250,1581750,0,40.8
2025-04-30,S052,関西,大阪,旗艦,日用品,洗剤,店頭,法人,36,680,0,24480,11016,13464,1,40.8
2025-04-30,S052,関西,大阪,旗艦,食品,コーヒー豆,店頭,会員,47,1280,0,60160,24064,36096,1,25.5
2025-04-30,S061,中国,広島,小型,家電,テレビ,EC,会員,13,95000,0,1235000,679250,555750,0,17.4
2025-04-30,S061,中国,広島,小型,食品,プレミアム米,店頭,プレミアム会員,10,4800,0.05,45600,23040,22560,0,31.1
2025-04-30,S061,中国,広島,小型,家電,エアコン,EC,法人,8,85000,0.05,646000,421600,224400,1,10.4
2025-04-30,S061,中国,広島,小型,衣料,Tシャツ,店頭,会員,6,2400,0.05,13680,6048,7632,0,26.6
2025-04-30,S062,中国,広島,小型,家電,冷蔵庫,EC,一般,8,128000,0.15,870400,593920,276480,1,17.5
2025-04-30,S062,中国,広島,小型,食品,プレミアム米,電話,一般,13,4800,0.1,56160,29952,26208,0,15.9
2025-04-30,S062,中国,広島,小型,日用品,洗剤,EC,一般,6,680,0.15,3468,1836,1632,0,27.1
2025-04-30,S062,中国,広島,小型,衣料,Tシャツ,電話,一般,13,2400,0.2,24960,13104,11856,0,4.7
2025-04-30,S062,中国,広島,小型,衣料,ダウンジャケット,店頭,会員,10,18000,0,180000,90000,90000,0,38.0
2025-04-30,S071,九州,福岡,小型,家電,冷蔵庫,店頭,プレミアム会員,7,128000,0.2,716800,519679,197121,0,33.4
2025-04-30,S071,九州,福岡,小型,食品,コーヒー豆,店頭,一般,9,1280,0,11520,4608,6912,0,27.4
2025-04-30,S071,九州,福岡,小型,日用品,洗剤,店頭,プレミアム会員,10,680,0.05,6460,3060,3400,0,43.2
2025-04-30,S071,九州,福岡,小型,日用品,ティッシュ,EC,会員,9,420,0,3780,2079,1701,0,20.2
2025-04-30,S071,九州,福岡,小型,家電,エアコン,店頭,プレミアム会員,13,85000,0,1105000,685100,419900,1,29.0
2025-04-30,S071,九州,福岡,小型,食品,プレミアム米,店頭,一般,13,4800,0,62400,29952,32448,0,46.1
2025-04-30,S072,九州,福岡,旗艦,衣料,ダウンジャケット,店頭,プレミアム会員,28,18000,0.05,478800,252000,226800,0,61.7
2025-04-30,S072,九州,福岡,旗艦,食品,プレミアム米,店頭,プレミアム会員,43,4800,0.1,185760,99072,86688,2,40.9
2025-04-30,S072,九州,福岡,旗艦,家電,エアコン,店頭,会員,35,85000,0,2975000,1844500,1130500,1,38.0
2025-04-30,S072,九州,福岡,旗艦,家電,テレビ,店頭,プレミアム会員,28,95000,0.1,2394000,1463000,931000,2,43.1
2025-05-07,S011,北海道,札幌,小型,衣料,Tシャツ,電話,会員,16,2400,0.05,36480,16128,20352,0,28.7
2025-05-07,S011,北海道,札幌,小型,衣料,ダウンジャケット,電話,法人,12,18000,0,216000,108000,108000,0,23.1
2025-05-07,S011,北海道,札幌,小型,家電,エアコン,電話,プレミアム会員,14,85000,0.1,1071000,737800,333200,0,49.7
2025-05-07,S011,北海道,札幌,小型,食品,プレミアム米,電話,一般,10,4800,0.2,38400,23040,15360,1,41.8
2025-05-07,S011,北海道,札幌,小型,日用品,洗剤,EC,法人,10,680,0.2,5440,3060,2380,1,22.4
2025-05-07,S011,北海道,札幌,小型,家電,テレビ,EC,プレミアム会員,14,95000,0.2,1064000,731500,332500,0,35.8
2025-05-07,S012,北海道,札幌,旗艦,食品,コーヒー豆,店頭,会員,39,1280,0.05,47424,19968,27456,0,31.7
2025-05-07,S012,北海道,札幌,旗艦,日用品,洗剤,店頭,法人,40,680,0.1,24480,12240,12240,2,18.6
2025-05-07,S012,北海道,札幌,旗艦,衣料,ダウンジャケット,EC,一般,44,18000,0,792000,396000,396000,0,5.4
2025-05-07,S012,北海道,札幌,旗艦,日用品,ティッシュ,電話,法人,33,420,0.15,11781,7623,4158,2,52.5
2025-05-07,S012,北海道,札幌,旗艦,家電,テレビ,EC,プレミアム会員,22,95000,0.2,1672000,1149500,522500,1,44.5
2025-05-07,S021,東北,仙台,旗艦,食品,コーヒー豆,EC,プレミアム会員,38,1280,0,48640,19456,29184,1,53.9
2025-05-07,S021,東北,仙台,旗艦,日用品,洗剤,EC,会員,41,680,0,27880,12546,15334,1,43.6
2025-05-07,S021,東北,仙台,旗艦,衣料,ダウンジャケット,電話,会員,43,18000,0,774000,387000,387000,1,51.0
2025-05-07,S021,東北,仙台,旗艦,家電,エアコン,EC,一般,50,85000,0.05,4037500,2635000,1402500,0,33.8
2025-05-07,S021,東北,仙台,旗艦,家電,冷蔵庫,電話,会員,46,128000,0,5888000,3415039,2472961,0,19.5
2025-05-07,S021,東北,仙台,旗艦,衣料,Tシャツ,店頭,プレミアム会員,61,2400,0.1,131760,61488,70272,0,43.7
2025-05-07,S022,東北,仙台,小型,衣料,Tシャツ,電話,法人,7,2400,0,16800,7056,9744,1,23.5
2025-05-07,S022,東北,仙台,小型,日用品,ティッシュ,電話,一般,11,420,0.2,3696,2541,1155,0,39.6
2025-05-07,S022,東北,仙台,小型,食品,コーヒー豆,電話,法人,9,1280,0.05,10944,4608,6336,0,45.5
2025-05-07,S031,関東,東京,標準,家電,エアコン,EC,プレミアム会員,26,85000,0,2210000,1370200,839800,0,60.9
2025-05-07,S031,関東,東京,標準,日用品,ティッシュ,電話,会員,13,420,0.15,4641,3003,1638,0,32.2
2025-05-07,S031,関東,東京,標準,日用品,洗剤,店頭,会員,24,680,0.15,13872,7344,6528,1,28.0
2025-05-07,S031,関東,東京,標準,衣料,ダウンジャケット,EC,一般,20,18000,0.1,324000,180000,144000,1,3.2
2025-05-07,S032,関東,東京,旗艦,日用品,洗剤,店頭,プレミアム会員,31,680,0,21080,9486,11594,0,47.7
2025-05-07,S032,関東,東京,旗艦,家電,冷蔵庫,店頭,法人,23,128000,0.1,2649600,1707519,942081,2,53.0
2025-05-07,S032,関東,東京,旗艦,衣料,Tシャツ,店頭,法人,30,2400,0,72000,30240,41760,2,30.9
2025-05-07,S032,関東,東京,旗艦,衣料,ダウンジャケット,EC,一般,35,18000,0,630000,315000,315000,0,21.8
2025-05-07,S032,関東,東京,旗艦,家電,テレビ,店頭,一般,30,95000,0.05,2707500,1567500,1140000,0,16.4
2025-05-07,S041,中部,名古屋,旗艦,日用品,洗剤,電話,一般,49,680,0,33320,14994,18326,0,15.4
2025-05-07,S041,中部,名古屋,旗艦,家電,エアコン,店頭,法人,24,85000,0,2040000,1264800,775200,0,42.9
2025-05-07,S041,中部,名古屋,旗艦,衣料,Tシャツ,店頭,会員,49,2400,0.1,105840,49392,56448,1,40.2
2025-05-07,S041,中部,名古屋,旗艦,食品,プレミアム米,EC,法人,23,4800,0,110400,52992,57408,0,30.9
2025-05-07,S041,中部,名古屋,旗艦,食品,コーヒー豆,店頭,会員,61,1280,0,78080,31232,46848,0,22.7
2025-05-07,S041,中部,名古屋,旗艦,日用品,ティッシュ,電話,プレミアム会員,30,420,0.2,10080,6930,3150,2,53.2
2025-05-07,S042,中部,名古屋,旗艦,日用品,ティッシュ,電話,会員,50,420,0,21000,11550,9450,1,52.1
2025-05-07,S042,中部,名古屋,旗艦,食品,コーヒー豆,電話,一般,33,1280,0,42240,16896,25344,0,24.9
2025-05-07,S042,中部,名古屋,旗艦,家電,エアコン,店頭,プレミアム会員,33,85000,0,2805000,1739100,1065900,0,28.9
2025-05-07,S042,中部,名古屋,旗艦,衣料,Tシャツ,EC,プレミアム会員,49,2400,0,117600,49392,68208,0,35.7
2025-05-07,S042,中部,名古屋,旗艦,衣料,ダウンジャケット,店頭,一般,31,18000,0.05,530100,279000,251100,2,11.5
2025-05-07,S051,関西,大阪,小型,日用品,洗剤,電話,会員,10,680,0.2,5440,3060,2380,1,20.3
2025-05-07,S051,関西,大阪,小型,家電,エアコン,店頭,法人,14,85000,0,1190000,737800,452200,0,28.8
2025-05-07,S051,関西,大阪,小型,食品,コーヒー豆,店頭,一般,7,1280,0,8960,3584,5376,1,28.0
2025-05-07,S051,関西,大阪,小型,家電,冷蔵庫,電話,プレミアム会員,11,128000,0,1408000,816640,591360,0,43.8
2025-05-07,S051,関西,大阪,小型,食品,プレミアム米,EC,会員,10,4800,0,48000,23040,24960,0,21.8
2025-05-07,S051,関西,大阪,小型,衣料,Tシャツ,店頭,会員,13,2400,0,31200,13104,18096,0,38.4
2025-05-07,S052,関西,大阪,旗艦,家電,エアコン,電話,一般,35,85000,0.05,2826250,1844500,981750,1,31.4
2025-05-07,S052,関西,大阪,旗艦,家電,テレビ,電話,会員,61,95000,0.1,5215500,3187250,2028250,4,24.0
2025-05-07,S052,関西,大阪,旗艦,日用品,洗剤,EC,一般,58,680,0,39440,17748,21692,2,32.2
2025-05-07,S061,中国,広島,小型,食品,コーヒー豆,電話,会員,8,1280,0.2,8192,4096,4096,0,25.3
2025-05-07,S061,中国,広島,小型,衣料,Tシャツ,EC,会員,15,2400,0.2,28800,15120,13680,0,40.0
2025-05-07,S061,中国,広島,小型,日用品,ティッシュ,電話,法人,12,420,0,5040,2772,2268,0,9.2
2025-05-07,S061,中国,広島,小型,日用品,洗剤,電話,一般,11,680,0.15,6358,3366,2992,1,30.1
2025-05-07,S061,中国,広島,小型,家電,冷蔵庫,電話,法人,7,128000,0,896000,519679,376321,0,40.4
2025-05-07,S061,中国,広島,小型,家電,エアコン,電話,法人,9,85000,0,765000,474300,290700,0,15.1
2025-05-07,S062,中国,広島,小型,日用品,洗剤,EC,会員,7,680,0.05,4522,2142,2380,0,42.4
2025-05-07,S062,中国,広島,小型,衣料,Tシャツ,EC,会員,12,2400,0.1,25920,12096,13824,0,47.3
2025-05-07,S062,中国,広島,小型,家電,冷蔵庫,EC,法人,12,128000,0.1,1382400,890879,491521,0,42.8
2025-05-07,S071,九州,福岡,小型,衣料,Tシャツ,EC,プレミアム会員,10,2400,0.05,22800,10080,12720,0,57.8
2025-05-07,S071,九州,福岡,小型,食品,コーヒー豆,EC,一般,10,1280,0,12800,5120,7680,0,24.2
2025-05-07,S071,九州,福岡,小型,日用品,洗剤,電話,一般,11,680,0,7480,3366,4114,0,38.3
2025-05-07,S071,九州,福岡,小型,食品,プレミアム米,電話,会員,11,4800,0,52800,25344,27456,0,40.1
2025-05-07,S071,九州,福岡,小型,衣料,ダウンジャケット,EC,プレミアム会員,11,18000,0,198000,99000,99000,1,65.0
2025-05-07,S071,九州,福岡,小型,日用品,ティッシュ,電話,プレミアム会員,9,420,0,3780,2079,1701,0,35.3
2025-05-07,S072,九州,福岡,旗艦,食品,プレミアム米,EC,会員,45,4800,0.15,183600,103680,79920,0,29.9
2025-05-07,S072,九州,福岡,旗艦,衣料,Tシャツ,電話,法人,26,2400,0.15,53040,26208,26832,0,19.9
2025-05-07,S072,九州,福岡,旗艦,衣料,ダウンジャケット,店頭,プレミアム会員,47,18000,0.15,719100,423000,296100,0,33.8
2025-05-07,S072,九州,福岡,旗艦,日用品,ティッシュ,電話,一般,46,420,0,19320,10626,8694,2,48.7
2025-05-07,S072,九州,福岡,旗艦,家電,エアコン,EC,一般,22,85000,0,1870000,1159400,710600,0,23.3
2025-05-14,S011,北海道,札幌,小型,衣料,Tシャツ,店頭,会員,12,2400,0,28800,12096,16704,0,21.1
2025-05-14,S011,北海道,札幌,小型,日用品,ティッシュ,電話,法人,12,420,0.05,4788,2772,2016,0,40.9
2025-05-14,S011,北海道,札幌,小型,家電,テレビ,EC,一般,11,95000,0,1045000,574750,470250,0,24.4
2025-05-14,S011,北海道,札幌,小型,衣料,ダウンジャケット,EC,一般,12,18000,0,216000,108000,108000,1,48.0
2025-05-14,S011,北海道,札幌,小型,家電,エアコン,EC,一般,10,85000,0,850000,527000,323000,0,55.1
2025-05-14,S011,北海道,札幌,小型,食品,コーヒー豆,EC,プレミアム会員,10,1280,0.1,11520,5120,6400,0,48.7
2025-05-14,S012,北海道,札幌,旗艦,家電,テレビ,EC,法人,41,95000,0,3895000,2142250,1752750,1,29.6
2025-05-14,S012,北海道,札幌,旗艦,食品,コーヒー豆,EC,法人,39,1280,0.2,39936,19968,19968,0,36.6
2025-05-14,S012,北海道,札幌,旗艦,食品,プレミアム米,EC,法人,63,4800,0.2,241920,145152,96768,0,16.8
2025-05-14,S021,東北,仙台,旗艦,日用品,洗剤,店頭,法人,51,680,0.2,27744,15606,12138,1,30.2
2025-05-14,S021,東北,仙台,旗艦,衣料,ダウンジャケット,電話,法人,50,18000,0.05,855000,450000,405000,0,30.8
2025-05-14,S021,東北,仙台,旗艦,家電,テレビ,店頭,プレミアム会員,23,95000,0,2185000,1201750,983250,0,39.2
2025-05-14,S021,東北,仙台,旗艦,家電,冷蔵庫,EC,法人,21,128000,0.1,2419200,1559040,860160,1,9.1
2025-05-14,S021,東北,仙台,旗艦,家電,エアコン,EC,会員,47,85000,0.05,3795250,2476900,1318350,2,4.5
2025-05-14,S022,東北,仙台,小型,家電,冷蔵庫,店頭,会員,11,128000,0,1408000,816640,591360,1,20.0
2025-05-14,S022,東北,仙台,小型,食品,プレミアム米,電話,一般,8,4800,0,38400,18432,19968,0,40.4
2025-05-14,S022,東北,仙台,小型,食品,コーヒー豆,電話,一般,8,1280,0,10240,4096,6144,0,32.6
2025-05-14,S022,東北,仙台,小型,家電,エアコン,EC,法人,7,85000,0.1,535500,368900,166600,0,32.7
2025-05-14,S031,関東,東京,標準,食品,プレミアム米,店頭,一般,22,4800,0,105600,50688,54912,2,47.7
2025-05-14,S031,関東,東京,標準,食品,コーヒー豆,EC,法人,19,1280,0.1,21888,9728,12160,0,19.5
2025-05-14,S031,関東,東京,標準,衣料,ダウンジャケット,EC,会員,13,18000,0.05,222300,117000,105300,1,9.2
2025-05-14,S031,関東,東京,標準,日用品,洗剤,店頭,一般,18,680,0,12240,5508,6732,0,18.3
2025-05-14,S031,関東,東京,標準,家電,冷蔵庫,店頭,一般,20,128000,0.15,2176000,1484800,691200,0,42.8
2025-05-14,S031,関東,東京,標準,衣料,Tシャツ,店頭,会員,18,2400,0.1,38880,18144,20736,0,33.9
2025-05-14,S032,関東,東京,旗艦,食品,プレミアム米,店頭,一般,58,4800,0,278400,133632,144768,1,9.7
2025-05-14,S032,関東,東京,旗艦,日用品,ティッシュ,店頭,プレミアム会員,46,420,0,19320,10626,8694,0,13.1
2025-05-14,S032,関東,東京,旗艦,日用品,洗剤,EC,会員,57,680,0.15,32946,17442,15504,0,22.6
2025-05-14,S041,中部,名古屋,旗艦,家電,テレビ,EC,一般,44,95000,0.15,3553000,2299000,1254000,0,33.0
2025-05-14,S041,中部,名古屋,旗艦,衣料,Tシャツ,電話,法人,47,2400,0.05,107160,47376,59784,1,35.7
2025-05-14,S041,中部,名古屋,旗艦,家電,エアコン,EC,プレミアム会員,45,85000,0,3825000,2371500,1453500,1,53.3
2025-05-14,S042,中部,名古屋,旗艦,家電,冷蔵庫,EC,一般,40,128000,0,5120000,2969600,2150400,1,21.9
2025-05-14,S042,中部,名古屋,旗艦,日用品,ティッシュ,電話,法人,45,420,0.1,17010,10395,6615,0,37.0
2025-05-14,S042,中部,名古屋,旗艦,食品,コーヒー豆,電話,会員,13,1280,0,16640,6656,9984,1,25.9
2025-05-14,S042,中部,名古屋,旗艦,衣料,ダウンジャケット,電話,法人,25,18000,0.15,382500,225000,157500,0,35.0
2025-05-14,S051,関西,大阪,小型,衣料,ダウンジャケット,電話,法人,11,18000,0.05,188100,99000,89100,0,28.6
2025-05-14,S051,関西,大阪,小型,家電,冷蔵庫,電話,一般,10,128000,0,1280000,742400,537600,1,22.9
2025-05-14,S051,関西,大阪,小型,家電,テレビ,店頭,一般,14,95000,0,1330000,731500,598500,1,40.7
2025-05-14,S051,関西,大阪,小型,家電,エアコン,店頭,会員,6,85000,0,510000,316200,193800,1,44.4
2025-05-14,S051,関西,大阪,小型,日用品,ティッシュ,EC,プレミアム会員,8,420,0,3360,1848,1512,0,62.0
2025-05-14,S052,関西,大阪,旗艦,衣料,Tシャツ,EC,一般,42,2400,0,100800,42336,58464,2,30.7
2025-05-14,S052,関西,大阪,旗艦,食品,プレミアム米,電話,会員,54,4800,0.2,207360,124416,82944,0,12.3
2025-05-14,S052,関西,大阪,旗艦,食品,コーヒー豆,電話,法人,32,1280,0.15,34816,16384,18432,0,54.2
2025-05-14,S061,中国,広島,小型,日用品,洗剤,店頭,会員,10,680,0,6800,3060,3740,1,38.8
2025-05-14,S061,中国,広島,小型,家電,エアコン,店頭,会員,6,85000,0.05,484500,316200,168300,0,22.8
2025-05-14,S061,中国,広島,小型,食品,コーヒー豆,店頭,法人,14,1280,0,17920,7168,10752,0,23.7
2025-05-14,S062,中国,広島,小型,日用品,洗剤,EC,法人,11,680,0.1,6732,3366,3366,1,20.1
2025-05-14,S062,中国,広島,小型,日用品,ティッシュ,店頭,法人,7,420,0,2940,1617,1323,0,17.4
2025-05-14,S062,中国,広島,小型,食品,プレミアム米,店頭,プレミアム会員,8,4800,0.15,32640,18432,14208,0,50.3
2025-05-14,S062,中国,広島,小型,衣料,Tシャツ,EC,法人,12,2400,0,28800,12096,16704,0,41.6
2025-05-14,S062,中国,広島,小型,家電,エアコン,店頭,プレミアム会員,12,85000,0,1020000,632400,387600,1,45.9
2025-05-14,S062,中国,広島,小型,家電,テレビ,電話,プレミアム会員,9,95000,0.05,812250,470250,342000,0,52.0
2025-05-14,S071,九州,福岡,小型,食品,コーヒー豆,EC,一般,11,1280,0.1,12672,5632,7040,0,40.7
2025-05-14,S071,九州,福岡,小型,食品,プレミアム米,EC,プレミアム会員,14,4800,0.1,60480,32256,28224,0,28.5
2025-05-14,S071,九州,福岡,小型,日用品,洗剤,EC,一般,6,680,0.15,3468,1836,1632,0,30.3
2025-05-14,S071,九州,福岡,小型,家電,テレビ,EC,一般,13,95000,0.15,1049750,679250,370500,0,24.1
2025-05-14,S071,九州,福岡,小型,日用品,ティッシュ,電話,法人,11,420,0,4620,2541,2079,0,6.3
2025-05-14,S071,九州,福岡,小型,家電,エアコン,店頭,一般,5,85000,0,425000,263500,161500,0,12.9
2025-05-14,S072,九州,福岡,旗艦,食品,プレミアム米,EC,プレミアム会員,34,4800,0.1,146880,78336,68544,0,38.6
2025-05-14,S072,九州,福岡,旗艦,家電,冷蔵庫,EC,法人,30,128000,0.2,3072000,2227200,844800,1,16.4
2025-05-14,S072,九州,福岡,旗艦,日用品,ティッシュ,店頭,一般,26,420,0,10920,6006,4914,0,33.7
2025-05-14,S072,九州,福岡,旗艦,衣料,ダウンジャケット,店頭,法人,31,18000,0.15,474300,279000,195300,0,63.0
2025-05-14,S072,九州,福岡,旗艦,日用品,洗剤,EC,一般,56,680,0.05,36176,17136,19040,2,12.7
2025-05-14,S072,九州,福岡,旗艦,食品,コーヒー豆,電話,法人,37,1280,0,47360,18944,28416,1,36.9
